time,p,T,Tve,rho
0.003668,36296.4,298.15,348.432,0.410166
0.00367,36295.4,298.15,348.432,0.410155
0.003672,36294.4,298.15,348.432,0.410143
0.003674,36293.3,298.15,348.432,0.410132
0.003676,36292.3,298.15,348.432,0.41012
0.003678,36291.3,298.15,348.432,0.410109
0.00368,36290.3,298.15,348.432,0.410097
0.003682,36289.3,298.15,348.432,0.410086
0.003684,36288.3,298.15,348.432,0.410074
0.003686,36287.2,298.15,348.432,0.410063
0.003688,36286.2,298.15,348.432,0.410051
0.00369,36285.2,298.15,348.432,0.41004
0.003692,36284.2,298.15,348.432,0.410028
0.003694,36283.2,298.15,348.432,0.410017
0.003696,36282.2,298.15,348.432,0.410006
0.003698,36281.2,298.15,348.432,0.409994
0.0037,36280.2,298.15,348.432,0.409983
0.003702,36279.2,298.15,348.432,0.409972
0.003704,36278.2,298.15,348.432,0.40996
0.003706,36277.2,298.15,348.432,0.409949
0.003708,36276.2,298.15,348.432,0.409938
0.00371,36275.2,298.15,348.432,0.409926
0.003712,36274.2,298.15,348.432,0.409915
0.003714,36273.2,298.15,348.432,0.409904
0.003716,36272.2,298.15,348.432,0.409892
0.003718,36271.2,298.15,348.432,0.409881
0.00372,36270.2,298.15,348.432,0.40987
0.003722,36269.2,298.15,348.432,0.409859
0.003724,36268.2,298.15,348.432,0.409848
0.003726,36267.2,298.15,348.432,0.409836
0.003728,36266.2,298.15,348.432,0.409825
0.00373,36265.2,298.15,348.432,0.409814
0.003732,36264.2,298.15,348.432,0.409803
0.003734,36263.2,298.15,348.432,0.409792
0.003736,36262.3,298.15,348.432,0.40978
0.003738,36261.3,298.15,348.432,0.409769
0.00374,36260.3,298.15,348.432,0.409758
0.003742,36259.3,298.15,348.432,0.409747
0.003744,36258.3,298.15,348.432,0.409736
0.003746,36257.3,298.15,348.432,0.409725
0.003748,36256.4,298.15,348.432,0.409714
0.00375,36255.4,298.15,348.432,0.409703
0.003752,36254.4,298.15,348.432,0.409692
0.003754,36253.4,298.15,348.432,0.409681
0.003756,36252.4,298.15,348.432,0.40967
0.003758,36251.5,298.15,348.432,0.409659
0.00376,36250.5,298.15,348.432,0.409647
0.003762,36249.5,298.15,348.432,0.409636
0.003764,36248.5,298.15,348.432,0.409625
0.003766,36247.6,298.15,348.432,0.409615
0.003768,36246.6,298.15,348.432,0.409604
0.00377,36245.6,298.15,348.432,0.409593
0.003772,36244.7,298.15,348.432,0.409582
0.003774,36243.7,298.15,348.432,0.409571
0.003776,36242.7,298.15,348.432,0.40956
0.003778,36241.8,298.15,348.432,0.409549
0.00378,36240.8,298.15,348.432,0.409538
0.003782,36239.8,298.15,348.432,0.409527
0.003784,36238.9,298.15,348.432,0.409516
0.003786,36237.9,298.15,348.432,0.409505
0.003788,36237,298.15,348.432,0.409495
0.00379,36236,298.15,348.432,0.409484
0.003792,36235,298.15,348.432,0.409473
0.003794,36234.1,298.15,348.432,0.409462
0.003796,36233.1,298.15,348.432,0.409451
0.003798,36232.2,298.15,348.432,0.40944
0.0038,36231.2,298.15,348.432,0.40943
0.003802,36230.3,298.15,348.432,0.409419
0.003804,36229.3,298.15,348.432,0.409408
0.003806,36228.4,298.15,348.432,0.409397
0.003808,36227.4,298.15,348.432,0.409387
0.00381,36226.5,298.15,348.432,0.409376
0.003812,36225.5,298.15,348.432,0.409365
0.003814,36224.6,298.15,348.432,0.409355
0.003816,36223.6,298.15,348.432,0.409344
0.003818,36222.7,298.15,348.432,0.409333
0.00382,36221.7,298.15,348.432,0.409322
0.003822,36220.8,298.15,348.432,0.409312
0.003824,36219.8,298.15,348.432,0.409301
0.003826,36218.9,298.15,348.432,0.409291
0.003828,36218,298.15,348.432,0.40928
0.00383,36217,298.15,348.432,0.409269
0.003832,36216.1,298.15,348.432,0.409259
0.003834,36215.2,298.15,348.432,0.409248
0.003836,36214.2,298.15,348.432,0.409238
0.003838,36213.3,298.15,348.432,0.409227
0.00384,36212.4,298.15,348.432,0.409216
0.003842,36211.4,298.15,348.432,0.409206
0.003844,36210.5,298.15,348.432,0.409195
0.003846,36209.6,298.15,348.432,0.409185
0.003848,36208.6,298.15,348.432,0.409174
0.00385,36207.7,298.15,348.432,0.409164
0.003852,36206.8,298.15,348.432,0.409153
0.003854,36205.8,298.15,348.432,0.409143
0.003856,36204.9,298.15,348.432,0.409132
0.003858,36204,298.15,348.432,0.409122
0.00386,36203.1,298.15,348.432,0.409112
0.003862,36202.1,298.15,348.432,0.409101
0.003864,36201.2,298.15,348.432,0.409091
0.003866,36200.3,298.15,348.432,0.40908
0.003868,36199.4,298.15,348.432,0.40907
0.00387,36198.5,298.15,348.432,0.40906
0.003872,36197.5,298.15,348.432,0.409049
0.003874,36196.6,298.15,348.432,0.409039
0.003876,36195.7,298.15,348.432,0.409028
0.003878,36194.8,298.15,348.432,0.409018
0.00388,36193.9,298.15,348.432,0.409008
0.003882,36193,298.15,348.432,0.408997
0.003884,36192.1,298.15,348.432,0.408987
0.003886,36191.1,298.15,348.432,0.408977
0.003888,36190.2,298.15,348.432,0.408967
0.00389,36189.3,298.15,348.432,0.408956
0.003892,36188.4,298.15,348.432,0.408946
0.003894,36187.5,298.15,348.432,0.408936
0.003896,36186.6,298.15,348.432,0.408926
0.003898,36185.7,298.15,348.432,0.408915
0.0039,36184.8,298.15,348.432,0.408905
0.003902,36183.9,298.15,348.432,0.408895
0.003904,36183,298.15,348.432,0.408885
0.003906,36182.1,298.15,348.432,0.408874
0.003908,36181.2,298.15,348.432,0.408864
0.00391,36180.3,298.15,348.432,0.408854
0.003912,36179.4,298.15,348.432,0.408844
0.003914,36178.5,298.15,348.432,0.408834
0.003916,36177.6,298.15,348.432,0.408824
0.003918,36176.7,298.15,348.432,0.408814
0.00392,36175.8,298.15,348.432,0.408803
0.003922,36174.9,298.15,348.432,0.408793
0.003924,36174,298.15,348.432,0.408783
0.003926,36173.1,298.15,348.432,0.408773
0.003928,36172.2,298.15,348.432,0.408763
0.00393,36171.3,298.15,348.432,0.408753
0.003932,36170.5,298.15,348.432,0.408743
0.003934,36169.6,298.15,348.432,0.408733
0.003936,36168.7,298.15,348.432,0.408723
0.003938,36167.8,298.15,348.432,0.408713
0.00394,36166.9,298.15,348.432,0.408703
0.003942,36166,298.15,348.432,0.408693
0.003944,36165.1,298.15,348.432,0.408683
0.003946,36164.3,298.15,348.432,0.408673
0.003948,36163.4,298.15,348.432,0.408663
0.00395,36162.5,298.15,348.432,0.408653
0.003952,36161.6,298.15,348.432,0.408643
0.003954,36160.7,298.15,348.432,0.408633
0.003956,36159.9,298.15,348.432,0.408623
0.003958,36159,298.15,348.432,0.408613
0.00396,36158.1,298.15,348.432,0.408603
0.003962,36157.2,298.15,348.432,0.408594
0.003964,36156.4,298.15,348.432,0.408584
0.003966,36155.5,298.15,348.432,0.408574
0.003968,36154.6,298.15,348.432,0.408564
0.00397,36153.7,298.15,348.432,0.408554
0.003972,36152.9,298.15,348.432,0.408544
0.003974,36152,298.15,348.432,0.408534
0.003976,36151.1,298.15,348.432,0.408524
0.003978,36150.3,298.15,348.432,0.408515
0.00398,36149.4,298.15,348.432,0.408505
0.003982,36148.5,298.15,348.432,0.408495
0.003984,36147.6,298.15,348.432,0.408485
0.003986,36146.8,298.15,348.432,0.408476
0.003988,36145.9,298.15,348.432,0.408466
0.00399,36145.1,298.15,348.432,0.408456
0.003992,36144.2,298.15,348.432,0.408446
0.003994,36143.3,298.15,348.432,0.408436
0.003996,36142.5,298.15,348.432,0.408427
0.003998,36141.6,298.15,348.432,0.408417
0.004,36140.7,298.15,348.432,0.408407
0.004002,36139.9,298.15,348.432,0.408398
0.004004,36139,298.15,348.432,0.408388
0.004006,36138.2,298.15,348.432,0.408378
0.004008,36137.3,298.15,348.432,0.408369
0.00401,36136.5,298.15,348.432,0.408359
0.004012,36135.6,298.15,348.432,0.408349
0.004014,36134.8,298.15,348.432,0.40834
0.004016,36133.9,298.15,348.432,0.40833
0.004018,36133.1,298.15,348.432,0.40832
0.00402,36132.2,298.15,348.432,0.408311
0.004022,36131.4,298.15,348.432,0.408301
0.004024,36130.5,298.15,348.432,0.408292
0.004026,36129.7,298.15,348.432,0.408282
0.004028,36128.8,298.15,348.432,0.408272
0.00403,36128,298.15,348.432,0.408263
0.004032,36127.1,298.15,348.432,0.408253
0.004034,36126.3,298.15,348.432,0.408244
0.004036,36125.4,298.15,348.432,0.408234
0.004038,36124.6,298.15,348.432,0.408225
0.00404,36123.7,298.15,348.432,0.408215
0.004042,36122.9,298.15,348.432,0.408206
0.004044,36122.1,298.15,348.432,0.408196
0.004046,36121.2,298.15,348.432,0.408187
0.004048,36120.4,298.15,348.432,0.408177
0.00405,36119.5,298.15,348.432,0.408168
0.004052,36118.7,298.15,348.432,0.408158
0.004054,36117.9,298.15,348.432,0.408149
0.004056,36117,298.15,348.432,0.408139
0.004058,36116.2,298.15,348.432,0.40813
0.00406,36115.4,298.15,348.432,0.40812
0.004062,36114.5,298.15,348.432,0.408111
0.004064,36113.7,298.15,348.432,0.408101
0.004066,36112.9,298.15,348.432,0.408092
0.004068,36112,298.15,348.432,0.408083
0.00407,36111.2,298.15,348.432,0.408073
0.004072,36110.4,298.15,348.432,0.408064
0.004074,36109.5,298.15,348.432,0.408055
0.004076,36108.7,298.15,348.432,0.408045
0.004078,36107.9,298.15,348.432,0.408036
0.00408,36107,298.15,348.432,0.408026
0.004082,36106.2,298.15,348.432,0.408017
0.004084,36105.4,298.15,348.432,0.408008
0.004086,36104.6,298.15,348.432,0.407998
0.004088,36103.7,298.15,348.432,0.407989
0.00409,36102.9,298.15,348.432,0.40798
0.004092,36102.1,298.15,348.432,0.407971
0.004094,36101.3,298.15,348.432,0.407961
0.004096,36100.5,298.15,348.432,0.407952
0.004098,36099.6,298.15,348.432,0.407943
0.0041,36098.8,298.15,348.432,0.407934
0.004102,36098,298.15,348.432,0.407924
0.004104,36097.2,298.15,348.432,0.407915
0.004106,36096.4,298.15,348.432,0.407906
0.004108,36095.6,298.15,348.432,0.407897
0.00411,36094.7,298.15,348.432,0.407887
0.004112,36093.9,298.15,348.432,0.407878
0.004114,36093.1,298.15,348.432,0.407869
0.004116,36092.3,298.15,348.432,0.40786
0.004118,36091.5,298.15,348.432,0.407851
0.00412,36090.7,298.15,348.432,0.407841
0.004122,36089.9,298.15,348.432,0.407832
0.004124,36089.1,298.15,348.432,0.407823
0.004126,36088.2,298.15,348.432,0.407814
0.004128,36087.4,298.15,348.432,0.407805
0.00413,36086.6,298.15,348.432,0.407796
0.004132,36085.8,298.15,348.432,0.407787
0.004134,36085,298.15,348.432,0.407778
0.004136,36084.2,298.15,348.432,0.407768
0.004138,36083.4,298.15,348.432,0.407759
0.00414,36082.6,298.15,348.432,0.40775
0.004142,36081.8,298.15,348.432,0.407741
0.004144,36081,298.15,348.432,0.407732
0.004146,36080.2,298.15,348.432,0.407723
0.004148,36079.4,298.15,348.432,0.407714
0.00415,36078.6,298.15,348.432,0.407705
0.004152,36077.8,298.15,348.432,0.407696
0.004154,36077,298.15,348.432,0.407687
0.004156,36076.2,298.15,348.432,0.407678
0.004158,36075.4,298.15,348.432,0.407669
0.00416,36074.6,298.15,348.432,0.40766
0.004162,36073.8,298.15,348.432,0.407651
0.004164,36073,298.15,348.432,0.407642
0.004166,36072.2,298.15,348.432,0.407633
0.004168,36071.4,298.15,348.432,0.407624
0.00417,36070.7,298.15,348.432,0.407615
0.004172,36069.9,298.15,348.432,0.407606
0.004174,36069.1,298.15,348.432,0.407597
0.004176,36068.3,298.15,348.432,0.407588
0.004178,36067.5,298.15,348.432,0.40758
0.00418,36066.7,298.15,348.432,0.407571
0.004182,36065.9,298.15,348.432,0.407562
0.004184,36065.1,298.15,348.432,0.407553
0.004186,36064.4,298.15,348.432,0.407544
0.004188,36063.6,298.15,348.432,0.407535
0.00419,36062.8,298.15,348.432,0.407526
0.004192,36062,298.15,348.432,0.407517
0.004194,36061.2,298.15,348.432,0.407509
0.004196,36060.4,298.15,348.432,0.4075
0.004198,36059.7,298.15,348.432,0.407491
0.0042,36058.9,298.15,348.432,0.407482
0.004202,36058.1,298.15,348.432,0.407473
0.004204,36057.3,298.15,348.432,0.407465
0.004206,36056.5,298.15,348.432,0.407456
0.004208,36055.8,298.15,348.432,0.407447
0.00421,36055,298.15,348.432,0.407438
0.004212,36054.2,298.15,348.432,0.407429
0.004214,36053.4,298.15,348.432,0.407421
0.004216,36052.7,298.15,348.432,0.407412
0.004218,36051.9,298.15,348.432,0.407403
0.00422,36051.1,298.15,348.432,0.407394
0.004222,36050.3,298.15,348.432,0.407386
0.004224,36049.6,298.15,348.432,0.407377
0.004226,36048.8,298.15,348.432,0.407368
0.004228,36048,298.15,348.432,0.40736
0.00423,36047.3,298.15,348.432,0.407351
0.004232,36046.5,298.15,348.432,0.407342
0.004234,36045.7,298.15,348.432,0.407334
0.004236,36045,298.15,348.432,0.407325
0.004238,36044.2,298.15,348.432,0.407316
0.00424,36043.4,298.15,348.432,0.407308
0.004242,36042.7,298.15,348.432,0.407299
0.004244,36041.9,298.15,348.432,0.40729
0.004246,36041.1,298.15,348.432,0.407282
0.004248,36040.4,298.15,348.432,0.407273
0.00425,36039.6,298.15,348.432,0.407265
0.004252,36038.9,298.15,348.432,0.407256
0.004254,36038.1,298.15,348.432,0.407247
0.004256,36037.3,298.15,348.432,0.407239
0.004258,36036.6,298.15,348.432,0.40723
0.00426,36035.8,298.15,348.432,0.407222
0.004262,36035.1,298.15,348.432,0.407213
0.004264,36034.3,298.15,348.432,0.407205
0.004266,36033.6,298.15,348.432,0.407196
0.004268,36032.8,298.15,348.432,0.407188
0.00427,36032.1,298.15,348.432,0.407179
0.004272,36031.3,298.15,348.432,0.407171
0.004274,36030.5,298.15,348.432,0.407162
0.004276,36029.8,298.15,348.432,0.407154
0.004278,36029,298.15,348.432,0.407145
0.00428,36028.3,298.15,348.432,0.407137
0.004282,36027.5,298.15,348.432,0.407128
0.004284,36026.8,298.15,348.432,0.40712
0.004286,36026.1,298.15,348.432,0.407111
0.004288,36025.3,298.15,348.432,0.407103
0.00429,36024.6,298.15,348.432,0.407094
0.004292,36023.8,298.15,348.432,0.407086
0.004294,36023.1,298.15,348.432,0.407077
0.004296,36022.3,298.15,348.432,0.407069
0.004298,36021.6,298.15,348.432,0.407061
0.0043,36020.8,298.15,348.432,0.407052
0.004302,36020.1,298.15,348.432,0.407044
0.004304,36019.3,298.15,348.432,0.407035
0.004306,36018.6,298.15,348.432,0.407027
0.004308,36017.9,298.15,348.432,0.407019
0.00431,36017.1,298.15,348.432,0.40701
0.004312,36016.4,298.15,348.432,0.407002
0.004314,36015.7,298.15,348.432,0.406994
0.004316,36014.9,298.15,348.432,0.406985
0.004318,36014.2,298.15,348.432,0.406977
0.00432,36013.4,298.15,348.432,0.406969
0.004322,36012.7,298.15,348.432,0.40696
0.004324,36012,298.15,348.432,0.406952
0.004326,36011.2,298.15,348.432,0.406944
0.004328,36010.5,298.15,348.432,0.406935
0.00433,36009.8,298.15,348.432,0.406927
0.004332,36009,298.15,348.432,0.406919
0.004334,36008.3,298.15,348.432,0.406911
0.004336,36007.6,298.15,348.432,0.406902
0.004338,36006.8,298.15,348.432,0.406894
0.00434,36006.1,298.15,348.432,0.406886
0.004342,36005.4,298.15,348.432,0.406878
0.004344,36004.7,298.15,348.432,0.406869
0.004346,36003.9,298.15,348.432,0.406861
0.004348,36003.2,298.15,348.432,0.406853
0.00435,36002.5,298.15,348.432,0.406845
0.004352,36001.8,298.15,348.432,0.406837
0.004354,36001,298.15,348.432,0.406828
0.004356,36000.3,298.15,348.432,0.40682
0.004358,35999.6,298.15,348.432,0.406812
0.00436,35998.9,298.15,348.432,0.406804
0.004362,35998.1,298.15,348.432,0.406796
0.004364,35997.4,298.15,348.432,0.406788
0.004366,35996.7,298.15,348.432,0.406779
0.004368,35996,298.15,348.432,0.406771
0.00437,35995.3,298.15,348.432,0.406763
0.004372,35994.5,298.15,348.432,0.406755
0.004374,35993.8,298.15,348.432,0.406747
0.004376,35993.1,298.15,348.432,0.406739
0.004378,35992.4,298.15,348.432,0.406731
0.00438,35991.7,298.15,348.432,0.406723
0.004382,35990.9,298.15,348.432,0.406714
0.004384,35990.2,298.15,348.432,0.406706
0.004386,35989.5,298.15,348.432,0.406698
0.004388,35988.8,298.15,348.432,0.40669
0.00439,35988.1,298.15,348.432,0.406682
0.004392,35987.4,298.15,348.432,0.406674
0.004394,35986.7,298.15,348.432,0.406666
0.004396,35986,298.15,348.432,0.406658
0.004398,35985.2,298.15,348.432,0.40665
0.0044,35984.5,298.15,348.432,0.406642
0.004402,35983.8,298.15,348.432,0.406634
0.004404,35983.1,298.15,348.432,0.406626
0.004406,35982.4,298.15,348.432,0.406618
0.004408,35981.7,298.15,348.432,0.40661
0.00441,35981,298.15,348.432,0.406602
0.004412,35980.3,298.15,348.432,0.406594
0.004414,35979.6,298.15,348.432,0.406586
0.004416,35978.9,298.15,348.432,0.406578
0.004418,35978.2,298.15,348.432,0.40657
0.00442,35977.5,298.15,348.432,0.406562
0.004422,35976.8,298.15,348.432,0.406554
0.004424,35976.1,298.15,348.432,0.406546
0.004426,35975.4,298.15,348.432,0.406538
0.004428,35974.7,298.15,348.432,0.40653
0.00443,35974,298.15,348.432,0.406523
0.004432,35973.3,298.15,348.432,0.406515
0.004434,35972.6,298.15,348.432,0.406507
0.004436,35971.9,298.15,348.432,0.406499
0.004438,35971.2,298.15,348.432,0.406491
0.00444,35970.5,298.15,348.432,0.406483
0.004442,35969.8,298.15,348.432,0.406475
0.004444,35969.1,298.15,348.432,0.406467
0.004446,35968.4,298.15,348.432,0.406459
0.004448,35967.7,298.15,348.432,0.406452
0.00445,35967,298.15,348.432,0.406444
0.004452,35966.3,298.15,348.432,0.406436
0.004454,35965.6,298.15,348.432,0.406428
0.004456,35964.9,298.15,348.432,0.40642
0.004458,35964.2,298.15,348.432,0.406412
0.00446,35963.5,298.15,348.432,0.406405
0.004462,35962.8,298.15,348.432,0.406397
0.004464,35962.1,298.15,348.432,0.406389
0.004466,35961.5,298.15,348.432,0.406381
0.004468,35960.8,298.15,348.432,0.406373
0.00447,35960.1,298.15,348.432,0.406366
0.004472,35959.4,298.15,348.432,0.406358
0.004474,35958.7,298.15,348.432,0.40635
0.004476,35958,298.15,348.432,0.406342
0.004478,35957.3,298.15,348.432,0.406335
0.00448,35956.7,298.15,348.432,0.406327
0.004482,35956,298.15,348.432,0.406319
0.004484,35955.3,298.15,348.432,0.406311
0.004486,35954.6,298.15,348.432,0.406304
0.004488,35953.9,298.15,348.432,0.406296
0.00449,35953.2,298.15,348.432,0.406288
0.004492,35952.6,298.15,348.432,0.406281
0.004494,35951.9,298.15,348.432,0.406273
0.004496,35951.2,298.15,348.432,0.406265
0.004498,35950.5,298.15,348.432,0.406258
0.0045,35949.8,298.15,348.432,0.40625
0.004502,35949.2,298.15,348.432,0.406242
0.004504,35948.5,298.15,348.432,0.406235
0.004506,35947.8,298.15,348.432,0.406227
0.004508,35947.1,298.15,348.432,0.406219
0.00451,35946.4,298.15,348.432,0.406212
0.004512,35945.8,298.15,348.432,0.406204
0.004514,35945.1,298.15,348.432,0.406196
0.004516,35944.4,298.15,348.432,0.406189
0.004518,35943.8,298.15,348.432,0.406181
0.00452,35943.1,298.15,348.432,0.406174
0.004522,35942.4,298.15,348.432,0.406166
0.004524,35941.7,298.15,348.432,0.406158
0.004526,35941.1,298.15,348.432,0.406151
0.004528,35940.4,298.15,348.432,0.406143
0.00453,35939.7,298.15,348.432,0.406136
0.004532,35939.1,298.15,348.432,0.406128
0.004534,35938.4,298.15,348.432,0.406121
0.004536,35937.7,298.15,348.432,0.406113
0.004538,35937.1,298.15,348.432,0.406105
0.00454,35936.4,298.15,348.432,0.406098
0.004542,35935.7,298.15,348.432,0.40609
0.004544,35935.1,298.15,348.432,0.406083
0.004546,35934.4,298.15,348.432,0.406075
0.004548,35933.7,298.15,348.432,0.406068
0.00455,35933.1,298.15,348.432,0.40606
0.004552,35932.4,298.15,348.432,0.406053
0.004554,35931.7,298.15,348.432,0.406045
0.004556,35931.1,298.15,348.432,0.406038
0.004558,35930.4,298.15,348.432,0.40603
0.00456,35929.7,298.15,348.432,0.406023
0.004562,35929.1,298.15,348.432,0.406015
0.004564,35928.4,298.15,348.432,0.406008
0.004566,35927.8,298.15,348.432,0.406001
0.004568,35927.1,298.15,348.432,0.405993
0.00457,35926.5,298.15,348.432,0.405986
0.004572,35925.8,298.15,348.432,0.405978
0.004574,35925.1,298.15,348.432,0.405971
0.004576,35924.5,298.15,348.432,0.405963
0.004578,35923.8,298.15,348.432,0.405956
0.00458,35923.2,298.15,348.432,0.405949
0.004582,35922.5,298.15,348.432,0.405941
0.004584,35921.9,298.15,348.432,0.405934
0.004586,35921.2,298.15,348.432,0.405926
0.004588,35920.6,298.15,348.432,0.405919
0.00459,35919.9,298.15,348.432,0.405912
0.004592,35919.3,298.15,348.432,0.405904
0.004594,35918.6,298.15,348.432,0.405897
0.004596,35918,298.15,348.432,0.40589
0.004598,35917.3,298.15,348.432,0.405882
0.0046,35916.7,298.15,348.432,0.405875
0.004602,35916,298.15,348.432,0.405868
0.004604,35915.4,298.15,348.432,0.40586
0.004606,35914.7,298.15,348.432,0.405853
0.004608,35914.1,298.15,348.432,0.405846
0.00461,35913.4,298.15,348.432,0.405838
0.004612,35912.8,298.15,348.432,0.405831
0.004614,35912.1,298.15,348.432,0.405824
0.004616,35911.5,298.15,348.432,0.405817
0.004618,35910.8,298.15,348.432,0.405809
0.00462,35910.2,298.15,348.432,0.405802
0.004622,35909.6,298.15,348.432,0.405795
0.004624,35908.9,298.15,348.432,0.405787
0.004626,35908.3,298.15,348.432,0.40578
0.004628,35907.6,298.15,348.432,0.405773
0.00463,35907,298.15,348.432,0.405766
0.004632,35906.4,298.15,348.432,0.405758
0.004634,35905.7,298.15,348.432,0.405751
0.004636,35905.1,298.15,348.432,0.405744
0.004638,35904.4,298.15,348.432,0.405737
0.00464,35903.8,298.15,348.432,0.40573
0.004642,35903.2,298.15,348.432,0.405722
0.004644,35902.5,298.15,348.432,0.405715
0.004646,35901.9,298.15,348.432,0.405708
0.004648,35901.3,298.15,348.432,0.405701
0.00465,35900.6,298.15,348.432,0.405694
0.004652,35900,298.15,348.432,0.405687
0.004654,35899.3,298.15,348.432,0.405679
0.004656,35898.7,298.15,348.432,0.405672
0.004658,35898.1,298.15,348.432,0.405665
0.00466,35897.5,298.15,348.432,0.405658
0.004662,35896.8,298.15,348.432,0.405651
0.004664,35896.2,298.15,348.432,0.405644
0.004666,35895.6,298.15,348.432,0.405637
0.004668,35894.9,298.15,348.432,0.405629
0.00467,35894.3,298.15,348.432,0.405622
0.004672,35893.7,298.15,348.432,0.405615
0.004674,35893,298.15,348.432,0.405608
0.004676,35892.4,298.15,348.432,0.405601
0.004678,35891.8,298.15,348.432,0.405594
0.00468,35891.2,298.15,348.432,0.405587
0.004682,35890.5,298.15,348.432,0.40558
0.004684,35889.9,298.15,348.432,0.405573
0.004686,35889.3,298.15,348.432,0.405566
0.004688,35888.7,298.15,348.432,0.405559
0.00469,35888,298.15,348.432,0.405552
0.004692,35887.4,298.15,348.432,0.405544
0.004694,35886.8,298.15,348.432,0.405537
0.004696,35886.2,298.15,348.432,0.40553
0.004698,35885.5,298.15,348.432,0.405523
0.0047,35884.9,298.15,348.432,0.405516
0.004702,35884.3,298.15,348.432,0.405509
0.004704,35883.7,298.15,348.432,0.405502
0.004706,35883.1,298.15,348.432,0.405495
0.004708,35882.4,298.15,348.432,0.405488
0.00471,35881.8,298.15,348.432,0.405481
0.004712,35881.2,298.15,348.432,0.405474
0.004714,35880.6,298.15,348.432,0.405467
0.004716,35880,298.15,348.432,0.40546
0.004718,35879.4,298.15,348.432,0.405453
0.00472,35878.7,298.15,348.432,0.405446
0.004722,35878.1,298.15,348.432,0.40544
0.004724,35877.5,298.15,348.432,0.405433
0.004726,35876.9,298.15,348.432,0.405426
0.004728,35876.3,298.15,348.432,0.405419
0.00473,35875.7,298.15,348.432,0.405412
0.004732,35875.1,298.15,348.432,0.405405
0.004734,35874.4,298.15,348.432,0.405398
0.004736,35873.8,298.15,348.432,0.405391
0.004738,35873.2,298.15,348.432,0.405384
0.00474,35872.6,298.15,348.432,0.405377
0.004742,35872,298.15,348.432,0.40537
0.004744,35871.4,298.15,348.432,0.405363
0.004746,35870.8,298.15,348.432,0.405356
0.004748,35870.2,298.15,348.432,0.40535
0.00475,35869.6,298.15,348.432,0.405343
0.004752,35869,298.15,348.432,0.405336
0.004754,35868.3,298.15,348.432,0.405329
0.004756,35867.7,298.15,348.432,0.405322
0.004758,35867.1,298.15,348.432,0.405315
0.00476,35866.5,298.15,348.432,0.405308
0.004762,35865.9,298.15,348.432,0.405302
0.004764,35865.3,298.15,348.432,0.405295
0.004766,35864.7,298.15,348.432,0.405288
0.004768,35864.1,298.15,348.432,0.405281
0.00477,35863.5,298.15,348.432,0.405274
0.004772,35862.9,298.15,348.432,0.405267
0.004774,35862.3,298.15,348.432,0.405261
0.004776,35861.7,298.15,348.432,0.405254
0.004778,35861.1,298.15,348.432,0.405247
0.00478,35860.5,298.15,348.432,0.40524
0.004782,35859.9,298.15,348.432,0.405234
0.004784,35859.3,298.15,348.432,0.405227
0.004786,35858.7,298.15,348.432,0.40522
0.004788,35858.1,298.15,348.432,0.405213
0.00479,35857.5,298.15,348.432,0.405206
0.004792,35856.9,298.15,348.432,0.4052
0.004794,35856.3,298.15,348.432,0.405193
0.004796,35855.7,298.15,348.432,0.405186
0.004798,35855.1,298.15,348.432,0.405179
0.0048,35854.5,298.15,348.432,0.405173
0.004802,35853.9,298.15,348.432,0.405166
0.004804,35853.3,298.15,348.432,0.405159
0.004806,35852.7,298.15,348.432,0.405153
0.004808,35852.1,298.15,348.432,0.405146
0.00481,35851.5,298.15,348.432,0.405139
0.004812,35850.9,298.15,348.432,0.405132
0.004814,35850.4,298.15,348.432,0.405126
0.004816,35849.8,298.15,348.432,0.405119
0.004818,35849.2,298.15,348.432,0.405112
0.00482,35848.6,298.15,348.432,0.405106
0.004822,35848,298.15,348.432,0.405099
0.004824,35847.4,298.15,348.432,0.405092
0.004826,35846.8,298.15,348.432,0.405086
0.004828,35846.2,298.15,348.432,0.405079
0.00483,35845.6,298.15,348.432,0.405072
0.004832,35845,298.15,348.432,0.405066
0.004834,35844.5,298.15,348.432,0.405059
0.004836,35843.9,298.15,348.432,0.405052
0.004838,35843.3,298.15,348.432,0.405046
0.00484,35842.7,298.15,348.432,0.405039
0.004842,35842.1,298.15,348.432,0.405033
0.004844,35841.5,298.15,348.432,0.405026
0.004846,35840.9,298.15,348.432,0.405019
0.004848,35840.4,298.15,348.432,0.405013
0.00485,35839.8,298.15,348.432,0.405006
0.004852,35839.2,298.15,348.432,0.405
0.004854,35838.6,298.15,348.432,0.404993
0.004856,35838,298.15,348.432,0.404986
0.004858,35837.4,298.15,348.432,0.40498
0.00486,35836.9,298.15,348.432,0.404973
0.004862,35836.3,298.15,348.432,0.404967
0.004864,35835.7,298.15,348.432,0.40496
0.004866,35835.1,298.15,348.432,0.404954
0.004868,35834.5,298.15,348.432,0.404947
0.00487,35834,298.15,348.432,0.404941
0.004872,35833.4,298.15,348.432,0.404934
0.004874,35832.8,298.15,348.432,0.404927
0.004876,35832.2,298.15,348.432,0.404921
0.004878,35831.7,298.15,348.432,0.404914
0.00488,35831.1,298.15,348.432,0.404908
0.004882,35830.5,298.15,348.432,0.404901
0.004884,35829.9,298.15,348.432,0.404895
0.004886,35829.4,298.15,348.432,0.404888
0.004888,35828.8,298.15,348.432,0.404882
0.00489,35828.2,298.15,348.432,0.404875
